var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var8(t-1),var9(t-1),var10(t-1),var1(t),var2(t),var3(t),var4(t),var5(t),var6(t),var7(t),var8(t),var9(t),var10(t)
0.092223614,-0.455020799,0.523328176,-1.369068805,2.804418789,-0.880195308,-0.99723894,-0.971505968,0.319498948,-0.597707178,0.09233747,-0.522810009,0.611850492,-1.369068805,3.792508021,-0.917714452,-0.99723894,-0.971505968,0.28959332,-0.597707178
0.09233747,-0.522810009,0.611850492,-1.369068805,3.792508021,-0.917714452,-0.99723894,-0.971505968,0.28959332,-0.597707178,0.092451326,-0.573651917,0.651193744,-1.369068805,2.956432517,-0.936474024,-1.10094979,-0.971505968,0.319498948,-0.597707178
0.092451326,-0.573651917,0.651193744,-1.369068805,2.956432517,-0.936474024,-1.10094979,-0.971505968,0.319498948,-0.597707178,0.092565183,-0.777019548,0.710208621,-1.064301701,-0.843910683,-0.917714452,-0.789817239,-0.971505968,0.095206734,-0.597707178
0.092565183,-0.777019548,0.710208621,-1.064301701,-0.843910683,-0.917714452,-0.789817239,-0.971505968,0.095206734,-0.597707178,0.092679039,-0.929545272,0.710208621,-0.950014037,-0.767903819,-0.842676165,-0.236692703,-0.837203574,-0.218802366,-0.597707178
0.092679039,-0.929545272,0.710208621,-0.950014037,-0.767903819,-0.842676165,-0.236692703,-0.837203574,-0.218802366,-0.597707178,0.092792895,-1.048176391,0.680701182,-0.873822262,-1.147938139,-0.786397449,-0.132981853,-0.837203574,-0.308519252,-0.597707178
0.092792895,-1.048176391,0.680701182,-0.873822262,-1.147938139,-0.786397449,-0.132981853,-0.837203574,-0.308519252,-0.597707178,0.092906752,-1.234596719,0.641357931,-0.53095927,-0.691896955,-0.786397449,0.523853533,-0.568598786,-0.607575538,-0.240552718
0.092906752,-1.234596719,0.641357931,-0.53095927,-0.691896955,-0.786397449,0.523853533,-0.568598786,-0.607575538,-0.240552718,0.093020608,-1.17528116,0.611850492,-0.569055158,-0.843910683,-0.69259959,0.800415801,-0.434296392,-0.772056495,-0.151264103
0.093020608,-1.17528116,0.611850492,-0.569055158,-0.843910683,-0.69259959,0.800415801,-0.434296392,-0.772056495,-0.151264103,0.093134464,-1.217649417,0.552835615,-0.454767494,-1.071931275,-0.617561303,0.523853533,-0.434296392,-0.697292424,-0.419129948
0.093134464,-1.217649417,0.552835615,-0.454767494,-1.071931275,-0.617561303,0.523853533,-0.434296392,-0.697292424,-0.419129948,0.093248321,-1.149860206,0.493820737,-0.645246934,-0.159848907,-0.748878305,0.5929941,-0.70290118,-0.697292424,-0.329841333
0.093248321,-1.149860206,0.493820737,-0.645246934,-0.159848907,-0.748878305,0.5929941,-0.70290118,-0.697292424,-0.329841333,0.093362177,-1.132912904,0.43480586,-0.683342822,0.068171685,-0.636320875,0.869556368,-0.299993997,-0.607575538,-0.151264103
0.093362177,-1.132912904,0.43480586,-0.683342822,0.068171685,-0.636320875,0.869556368,-0.299993997,-0.607575538,-0.151264103,0.093476033,-1.141386555,0.385626795,-0.645246934,-0.767903819,-0.4862443,-0.132981853,-0.568598786,-0.562717095,-0.240552718
0.093476033,-1.141386555,0.385626795,-0.645246934,-0.767903819,-0.4862443,-0.132981853,-0.568598786,-0.562717095,-0.240552718,0.09358989,-1.251544022,0.287268666,-0.454767494,-0.311862635,-0.448725156,0.109010132,-0.568598786,-0.652433981,-0.240552718
0.09358989,-1.251544022,0.287268666,-0.454767494,-0.311862635,-0.448725156,0.109010132,-0.568598786,-0.652433981,-0.240552718,0.093703746,-1.276964976,0.26759704,-0.34047983,-0.767903819,-0.298648582,0.48928325,-0.299993997,-0.831867752,-0.061975488
0.093703746,-1.276964976,0.26759704,-0.34047983,-0.767903819,-0.298648582,0.48928325,-0.299993997,-0.831867752,-0.061975488,0.093817602,-1.056650042,0.26759704,-0.492863382,-0.235855771,-0.036014576,0.48928325,-0.031389209,-0.816914938,0.205890357
0.093817602,-1.056650042,0.26759704,-0.492863382,-0.235855771,-0.036014576,0.48928325,-0.031389209,-0.816914938,0.205890357,0.093931458,-0.726177641,0.287268666,-0.835726374,-0.159848907,0.076542854,-0.029271002,-0.031389209,-0.502905838,0.830910663
0.093931458,-0.726177641,0.287268666,-0.835726374,-0.159848907,0.076542854,-0.029271002,-0.031389209,-0.502905838,0.830910663,0.094045315,-0.607546522,0.247925415,-1.026205813,0.524212869,0.057783283,0.247291266,0.102913185,-0.487953024,1.009487893
0.094045315,-0.607546522,0.247925415,-1.026205813,0.524212869,0.057783283,0.247291266,0.102913185,-0.487953024,1.009487893,0.094159171,-0.412652542,0.149567286,-1.140493477,0.980254053,-0.148572007,0.662134667,0.102913185,-0.517858652,0.473756203
0.094159171,-0.412652542,0.149567286,-1.140493477,0.980254053,-0.148572007,0.662134667,0.102913185,-0.517858652,0.473756203,0.094273027,-0.387231588,0.110224034,-1.140493477,0.448206005,-0.523763444,0.212720982,-0.299993997,-0.368330509,0.027313127
0.094273027,-0.387231588,0.110224034,-1.140493477,0.448206005,-0.523763444,0.212720982,-0.299993997,-0.368330509,0.027313127,0.094386884,-0.302495075,0.061044969,-1.102397589,0.980254053,-0.748878305,-0.547825254,-0.70290118,-0.02441578,-0.329841333
0.094386884,-0.302495075,0.061044969,-1.102397589,0.980254053,-0.748878305,-0.547825254,-0.70290118,-0.02441578,-0.329841333,0.09450074,-0.277074121,0.021701718,-1.102397589,3.184453109,-0.880195308,-1.273801207,-0.971505968,0.364357391,-0.597707178
0.09450074,-0.277074121,0.021701718,-1.102397589,3.184453109,-0.880195308,-1.273801207,-0.971505968,0.364357391,-0.597707178,0.094614596,-0.421126193,0.070880782,-0.797630486,0.828240325,-0.861435736,-0.858957806,-0.971505968,0.110159548,-0.508418563
0.094614596,-0.421126193,0.070880782,-0.797630486,0.828240325,-0.861435736,-0.858957806,-0.971505968,0.110159548,-0.508418563,0.094728453,-0.455020799,0.110224034,-0.72143871,0.904247189,-0.767637877,-0.893528089,-0.971505968,0.18492362,-0.597707178
0.094728453,-0.455020799,0.110224034,-0.72143871,0.904247189,-0.767637877,-0.893528089,-0.971505968,0.18492362,-0.597707178,0.094842309,-0.429599845,0.149567286,-1.330972917,2.652405061,-0.992752739,-0.962668656,-0.971505968,0.304546134,-0.597707178
0.094842309,-0.429599845,0.149567286,-1.330972917,2.652405061,-0.992752739,-0.962668656,-0.971505968,0.304546134,-0.597707178,0.094956165,-0.514336358,0.247925415,-1.330972917,1.816329557,-0.917714452,-1.066379507,-0.971505968,0.379310206,-0.597707178
0.094956165,-0.514336358,0.247925415,-1.330972917,1.816329557,-0.917714452,-1.066379507,-0.971505968,0.379310206,-0.597707178,0.095070022,-0.683809384,0.395462608,-1.178589365,0.676226597,-0.917714452,-0.720676672,-0.971505968,0.169970805,-0.597707178
0.095070022,-0.683809384,0.395462608,-1.178589365,0.676226597,-0.917714452,-0.720676672,-0.971505968,0.169970805,-0.597707178,0.095183878,-0.768545897,0.50365655,-1.178589365,0.828240325,-0.955233595,-0.651536105,-0.971505968,0.095206734,-0.597707178
0.095183878,-0.768545897,0.50365655,-1.178589365,0.828240325,-0.955233595,-0.651536105,-0.971505968,0.095206734,-0.597707178,0.095297734,-0.844808759,0.611850492,-1.026205813,0.828240325,-0.917714452,-0.893528089,-0.971505968,0.155017991,-0.597707178
0.095297734,-0.844808759,0.611850492,-1.026205813,0.828240325,-0.917714452,-0.893528089,-0.971505968,0.155017991,-0.597707178,0.095411591,-0.91259797,0.700372808,-0.950014037,0.828240325,-0.880195308,-0.962668656,-0.971505968,0.155017991,-0.597707178
0.095411591,-0.91259797,0.700372808,-0.950014037,0.828240325,-0.880195308,-0.962668656,-0.971505968,0.155017991,-0.597707178,0.095525447,-0.963439877,0.729880247,-0.988109925,0.676226597,-0.917714452,-0.99723894,-0.971505968,0.125112363,-0.597707178
0.095525447,-0.963439877,0.729880247,-0.988109925,0.676226597,-0.917714452,-0.99723894,-0.971505968,0.125112363,-0.597707178,0.095639303,-1.014281785,0.779059311,-0.950014037,-0.159848907,-0.973993167,-1.031809223,-0.971505968,0.110159548,-0.597707178
0.095639303,-1.014281785,0.779059311,-0.950014037,-0.159848907,-0.973993167,-1.031809223,-0.971505968,0.110159548,-0.597707178,0.09575316,-1.014281785,0.80856675,-1.026205813,0.372199141,-0.955233595,-1.031809223,-0.971505968,0.065301105,-0.597707178
0.09575316,-1.014281785,0.80856675,-1.026205813,0.372199141,-0.955233595,-1.031809223,-0.971505968,0.065301105,-0.597707178,0.095867016,-1.048176391,0.818402563,-1.026205813,0.296192277,-0.955233595,-0.99723894,-0.971505968,0.035395477,-0.597707178
0.095867016,-1.048176391,0.818402563,-1.026205813,0.296192277,-0.955233595,-0.99723894,-0.971505968,0.035395477,-0.597707178,0.095980872,-1.082070996,0.828238376,-1.064301701,0.220185413,-0.917714452,-1.066379507,-0.971505968,0.035395477,-0.597707178
0.095980872,-1.082070996,0.828238376,-1.064301701,0.220185413,-0.917714452,-1.066379507,-0.971505968,0.035395477,-0.597707178,0.096094728,-1.082070996,0.818402563,-1.064301701,1.284281509,-0.955233595,-1.308371491,-0.971505968,0.155017991,-0.597707178
0.096094728,-1.082070996,0.818402563,-1.064301701,1.284281509,-0.955233595,-1.308371491,-0.971505968,0.155017991,-0.597707178,0.096208585,-1.124439252,0.847910002,-0.988109925,0.676226597,-0.955233595,-1.308371491,-0.971505968,0.140065177,-0.597707178
0.096208585,-1.124439252,0.847910002,-0.988109925,0.676226597,-0.955233595,-1.308371491,-0.971505968,0.140065177,-0.597707178,0.096322441,-1.149860206,0.838074189,-0.988109925,1.056260917,-0.955233595,-1.204660641,-0.971505968,0.08025392,-0.508418563
0.096322441,-1.149860206,0.838074189,-0.988109925,1.056260917,-0.955233595,-1.204660641,-0.971505968,0.08025392,-0.508418563,0.096436297,-1.158333858,0.847910002,-0.988109925,0.600219733,-0.917714452,-0.444114404,-0.971505968,-0.263660809,-0.508418563
0.096436297,-1.158333858,0.847910002,-0.988109925,0.600219733,-0.917714452,-0.444114404,-0.971505968,-0.263660809,-0.508418563,0.096550154,-1.073597345,0.897089066,-1.064301701,0.068171685,-0.936474024,-0.478684687,-0.971505968,-0.218802366,-0.597707178
0.096550154,-1.073597345,0.897089066,-1.064301701,0.068171685,-0.936474024,-0.478684687,-0.971505968,-0.218802366,-0.597707178,0.09666401,-0.954966226,0.887253253,-1.140493477,0.600219733,-0.917714452,-0.80710238,-0.971505968,-0.054321409,-0.597707178
0.09666401,-0.954966226,0.887253253,-1.140493477,0.600219733,-0.917714452,-0.80710238,-0.971505968,-0.054321409,-0.597707178,0.096777866,-0.878703364,0.867581627,-1.178589365,0.524212869,-0.89895488,-1.135520074,-0.971505968,0.110159548,-0.597707178
0.096777866,-0.878703364,0.867581627,-1.178589365,0.524212869,-0.89895488,-1.135520074,-0.971505968,0.110159548,-0.597707178,0.096891723,-0.768545897,0.828238376,-1.216685253,0.904247189,-0.94585381,-1.239230924,-0.971505968,0.18492362,-0.597707178
0.096891723,-0.768545897,0.828238376,-1.216685253,0.904247189,-0.94585381,-1.239230924,-0.971505968,0.18492362,-0.597707178,0.097005579,-0.709230338,0.769223498,-1.330972917,1.436295237,-0.992752739,-1.342941774,-0.971505968,0.259687691,-0.597707178
0.097005579,-0.709230338,0.769223498,-1.330972917,1.436295237,-0.992752739,-1.342941774,-0.971505968,0.259687691,-0.597707178,0.097119435,-0.616020173,0.670865369,-1.330972917,0.752233461,-0.89895488,-1.377512058,-0.971505968,0.334451763,-0.597707178
0.097119435,-0.616020173,0.670865369,-1.330972917,0.752233461,-0.89895488,-1.377512058,-0.971505968,0.334451763,-0.597707178,0.097233292,-0.539757312,0.57250724,-1.369068805,1.740322693,-0.973993167,-1.342941774,-0.971505968,0.334451763,-0.597707178
0.097233292,-0.539757312,0.57250724,-1.369068805,1.740322693,-0.973993167,-1.342941774,-0.971505968,0.334451763,-0.597707178,0.097347148,-0.480441752,0.493820737,-1.369068805,1.284281509,-0.917714452,-1.273801207,-0.971505968,0.349404577,-0.597707178
0.097347148,-0.480441752,0.493820737,-1.369068805,1.284281509,-0.917714452,-1.273801207,-0.971505968,0.349404577,-0.597707178,0.097461004,-0.446547147,0.43480586,-1.369068805,2.804418789,-0.973993167,-1.204660641,-0.971505968,0.349404577,-0.597707178
0.097461004,-0.446547147,0.43480586,-1.369068805,2.804418789,-0.973993167,-1.204660641,-0.971505968,0.349404577,-0.597707178,0.097574861,-0.455020799,0.385626795,-1.369068805,2.880425653,-0.936474024,-1.170090357,-0.971505968,0.334451763,-0.597707178
0.097574861,-0.455020799,0.385626795,-1.369068805,2.880425653,-0.936474024,-1.170090357,-0.971505968,0.334451763,-0.597707178,0.097688717,-0.548230963,0.444641673,-1.254781141,0.524212869,-0.936474024,-0.893528089,-0.971505968,0.199876434,-0.597707178
0.097688717,-0.548230963,0.444641673,-1.254781141,0.524212869,-0.936474024,-0.893528089,-0.971505968,0.199876434,-0.597707178,0.097802573,-0.65838843,0.542999802,-1.178589365,0.752233461,-0.89895488,-0.616965821,-0.971505968,0.020442662,-0.597707178
0.097802573,-0.65838843,0.542999802,-1.178589365,0.752233461,-0.89895488,-0.616965821,-0.971505968,0.020442662,-0.597707178,0.097916429,-0.717703989,0.611850492,-1.140493477,1.512302101,-0.955233595,-0.651536105,-0.971505968,0.005489848,-0.597707178
0.097916429,-0.717703989,0.611850492,-1.140493477,1.512302101,-0.955233595,-0.651536105,-0.971505968,0.005489848,-0.597707178,0.098030286,-0.751598595,0.621686305,-1.064301701,1.360288373,-0.973993167,-0.651536105,-0.971505968,-0.069274223,-0.597707178
0.098030286,-0.751598595,0.621686305,-1.064301701,1.360288373,-0.973993167,-0.651536105,-0.971505968,-0.069274223,-0.597707178,0.098144142,-0.751598595,0.57250724,-1.102397589,1.588308965,-0.936474024,-0.824387522,-0.971505968,0.005489848,-0.597707178
0.098144142,-0.751598595,0.57250724,-1.102397589,1.588308965,-0.936474024,-0.824387522,-0.971505968,0.005489848,-0.597707178,0.098257998,-0.819387805,0.50365655,-1.064301701,0.296192277,-0.917714452,-0.824387522,-0.971505968,-0.02441578,-0.597707178
0.098257998,-0.819387805,0.50365655,-1.064301701,0.296192277,-0.917714452,-0.824387522,-0.971505968,-0.02441578,-0.597707178,0.098371855,-0.836335108,0.43480586,-1.064301701,-0.007835179,-0.936474024,-0.893528089,-0.837203574,0.005489848,-0.419129948
0.098371855,-0.836335108,0.43480586,-1.064301701,-0.007835179,-0.936474024,-0.893528089,-0.837203574,0.005489848,-0.419129948,0.098485711,-0.844808759,0.395462608,-1.102397589,-0.235855771,-0.89895488,-0.582395538,-0.837203574,-0.203849552,-0.419129948
0.098485711,-0.844808759,0.395462608,-1.102397589,-0.235855771,-0.89895488,-0.582395538,-0.837203574,-0.203849552,-0.419129948,0.098599567,-0.938018923,0.375790982,-0.950014037,-0.311862635,-0.955233595,-0.686106388,-0.837203574,-0.173943923,-0.508418563
0.098599567,-0.938018923,0.375790982,-0.950014037,-0.311862635,-0.955233595,-0.686106388,-0.837203574,-0.173943923,-0.508418563,0.098713424,-1.226123068,0.336447731,-0.645246934,-1.071931275,-0.89895488,-0.236692703,-0.70290118,-0.443094581,-0.419129948
0.098713424,-1.226123068,0.336447731,-0.645246934,-1.071931275,-0.89895488,-0.236692703,-0.70290118,-0.443094581,-0.419129948,0.09882728,-1.336280535,0.287268666,-0.226192166,-0.995924411,-0.861435736,0.039869565,-0.70290118,-0.458047395,-0.419129948
0.09882728,-1.336280535,0.287268666,-0.226192166,-0.995924411,-0.861435736,0.039869565,-0.70290118,-0.458047395,-0.419129948,0.098941136,-1.412543397,0.257761228,-0.188096278,-1.299951868,-0.767637877,0.074439848,-0.568598786,-0.652433981,-0.419129948
0.098941136,-1.412543397,0.257761228,-0.188096278,-1.299951868,-0.767637877,0.074439848,-0.568598786,-0.652433981,-0.419129948,0.099054993,-1.293912279,0.257761228,-0.302383942,-0.767903819,-0.861435736,0.109010132,-0.70290118,-0.487953024,-0.508418563
0.099054993,-1.293912279,0.257761228,-0.302383942,-0.767903819,-0.861435736,0.109010132,-0.70290118,-0.487953024,-0.508418563,0.099168849,-0.777019548,0.277432853,-1.102397589,0.372199141,-0.89895488,-0.098411569,-0.837203574,-0.293566438,-0.508418563
0.099168849,-0.777019548,0.277432853,-1.102397589,0.372199141,-0.89895488,-0.098411569,-0.837203574,-0.293566438,-0.508418563,0.099282705,-0.683809384,0.336447731,-1.216685253,0.828240325,-0.861435736,-0.029271002,-0.70290118,-0.323472066,-0.419129948
0.099282705,-0.683809384,0.336447731,-1.216685253,0.828240325,-0.861435736,-0.029271002,-0.70290118,-0.323472066,-0.419129948,0.099396562,-0.599072871,0.365955169,-1.254781141,1.588308965,-0.955233595,-0.858957806,-0.837203574,0.095206734,-0.597707178
0.099396562,-0.599072871,0.365955169,-1.254781141,1.588308965,-0.955233595,-0.858957806,-0.837203574,0.095206734,-0.597707178,0.099510418,-0.46349445,0.316776105,-1.330972917,0.676226597,-0.917714452,-0.962668656,-0.971505968,0.18492362,-0.597707178
0.099510418,-0.46349445,0.316776105,-1.330972917,0.676226597,-0.917714452,-0.962668656,-0.971505968,0.18492362,-0.597707178,0.099624274,-0.344863331,0.26759704,-1.445260581,2.424384469,-0.89895488,-1.204660641,-0.971505968,0.364357391,-0.597707178
0.099624274,-0.344863331,0.26759704,-1.445260581,2.424384469,-0.89895488,-1.204660641,-0.971505968,0.364357391,-0.597707178,0.09973813,-0.251653167,0.179074724,-1.483356469,3.184453109,-0.823916593,-1.273801207,-0.971505968,0.483979906,-0.597707178
0.09973813,-0.251653167,0.179074724,-1.483356469,3.184453109,-0.823916593,-1.273801207,-0.971505968,0.483979906,-0.597707178,0.099851987,-0.175390305,0.061044969,-1.521452357,2.804418789,-0.805157021,-1.308371491,-0.971505968,0.558743977,-0.597707178
0.099851987,-0.175390305,0.061044969,-1.521452357,2.804418789,-0.805157021,-1.308371491,-0.971505968,0.558743977,-0.597707178,0.099965843,-0.116074746,-0.03731316,-1.521452357,2.500391333,-0.861435736,-1.066379507,-0.971505968,0.558743977,-0.597707178
0.099965843,-0.116074746,-0.03731316,-1.521452357,2.500391333,-0.861435736,-1.066379507,-0.971505968,0.558743977,-0.597707178,0.100079699,-0.099127443,-0.10616385,-1.521452357,3.108446245,-0.842676165,-0.720676672,-0.971505968,0.483979906,-0.597707178
0.100079699,-0.099127443,-0.10616385,-1.521452357,3.108446245,-0.842676165,-0.720676672,-0.971505968,0.483979906,-0.597707178,0.100193556,-0.048285535,-0.17501454,-1.521452357,2.272370741,-0.786397449,-0.720676672,-0.971505968,0.469027091,-0.597707178
0.100193556,-0.048285535,-0.17501454,-1.521452357,2.272370741,-0.786397449,-0.720676672,-0.971505968,0.469027091,-0.597707178,0.100307412,-0.065232838,-0.194686166,-1.521452357,2.272370741,-0.861435736,-1.031809223,-0.971505968,0.49893272,-0.597707178
0.100307412,-0.065232838,-0.194686166,-1.521452357,2.272370741,-0.861435736,-1.031809223,-0.971505968,0.49893272,-0.597707178,0.100421268,-0.124548397,-0.184850353,-1.483356469,1.892336421,-0.842676165,-0.893528089,-0.971505968,0.379310206,-0.597707178
0.100421268,-0.124548397,-0.184850353,-1.483356469,1.892336421,-0.842676165,-0.893528089,-0.971505968,0.379310206,-0.597707178,0.100535125,-0.217758562,-0.135671289,-1.445260581,0.068171685,-0.823916593,-0.444114404,-0.837203574,0.110159548,-0.419129948
0.100535125,-0.217758562,-0.135671289,-1.445260581,0.068171685,-0.823916593,-0.444114404,-0.837203574,0.110159548,-0.419129948,0.100648981,-0.251653167,-0.096328037,-1.407164693,0.144178549,-0.805157021,-0.374973837,-0.837203574,-0.009462966,-0.419129948
0.100648981,-0.251653167,-0.096328037,-1.407164693,0.144178549,-0.805157021,-0.374973837,-0.837203574,-0.009462966,-0.419129948,0.100762837,-0.277074121,-0.076656411,-1.369068805,0.372199141,-0.767637877,-0.063841286,-0.70290118,-0.218802366,-0.240552718
0.100762837,-0.277074121,-0.076656411,-1.369068805,0.372199141,-0.767637877,-0.063841286,-0.70290118,-0.218802366,-0.240552718,0.100876694,-0.378757937,-0.056984785,-1.292877029,0.220185413,-0.880195308,-0.928098373,-0.971505968,0.199876434,-0.597707178
0.100876694,-0.378757937,-0.056984785,-1.292877029,0.220185413,-0.880195308,-0.928098373,-0.971505968,0.199876434,-0.597707178,0.10099055,-0.370284285,-0.066820598,-1.330972917,0.524212869,-0.89895488,-0.755246955,-0.971505968,0.08025392,-0.597707178
0.10099055,-0.370284285,-0.066820598,-1.330972917,0.524212869,-0.89895488,-0.755246955,-0.971505968,0.08025392,-0.597707178,0.101104406,-0.421126193,-0.096328037,-1.292877029,-0.311862635,-0.917714452,-0.651536105,-0.837203574,-0.009462966,-0.597707178
0.101104406,-0.421126193,-0.096328037,-1.292877029,-0.311862635,-0.917714452,-0.651536105,-0.837203574,-0.009462966,-0.597707178,0.101218263,-0.582125568,-0.10616385,-1.140493477,-0.463876363,-0.861435736,-0.063841286,-0.299993997,-0.368330509,-0.151264103
0.101218263,-0.582125568,-0.10616385,-1.140493477,-0.463876363,-0.861435736,-0.063841286,-0.299993997,-0.368330509,-0.151264103,0.101332119,-0.91259797,-0.115999663,-0.873822262,-0.767903819,-0.823916593,0.558423817,-0.299993997,-0.68233961,-0.061975488
0.101332119,-0.91259797,-0.115999663,-0.873822262,-0.767903819,-0.823916593,0.558423817,-0.299993997,-0.68233961,-0.061975488,0.101445975,-0.938018923,-0.165178727,-0.759534598,-0.539883227,-0.823916593,0.48928325,-0.434296392,-0.637481167,-0.329841333
0.101445975,-0.938018923,-0.165178727,-0.759534598,-0.539883227,-0.823916593,0.48928325,-0.434296392,-0.637481167,-0.329841333,0.101559831,-0.582125568,-0.204521979,-1.216685253,-0.311862635,-0.842676165,0.264576407,-0.434296392,-0.525335059,-0.285197026
0.101559831,-0.582125568,-0.204521979,-1.216685253,-0.311862635,-0.842676165,0.264576407,-0.434296392,-0.525335059,-0.285197026,0.101673688,-0.649914779,-0.194686166,-1.216685253,-0.691896955,-0.861435736,0.039869565,-0.434296392,-0.413188952,-0.240552718
0.101673688,-0.649914779,-0.194686166,-1.216685253,-0.691896955,-0.861435736,0.039869565,-0.434296392,-0.413188952,-0.240552718,0.101787544,-0.556704614,-0.214357792,-1.292877029,-0.007835179,-0.973993167,-0.651536105,-0.971505968,-0.054321409,-0.597707178
0.101787544,-0.556704614,-0.214357792,-1.292877029,-0.007835179,-0.973993167,-0.651536105,-0.971505968,-0.054321409,-0.597707178,0.1019014,-0.599072871,-0.135671289,-1.254781141,-0.387869499,-0.861435736,0.662134667,-0.568598786,-0.652433981,-0.151264103
0.1019014,-0.599072871,-0.135671289,-1.254781141,-0.387869499,-0.861435736,0.662134667,-0.568598786,-0.652433981,-0.151264103,0.102015257,-0.395705239,-0.066820598,-1.292877029,-0.691896955,-0.880195308,0.523853533,-0.70290118,-0.562717095,-0.419129948
0.102015257,-0.395705239,-0.066820598,-1.292877029,-0.691896955,-0.880195308,0.523853533,-0.70290118,-0.562717095,-0.419129948,0.102129113,-0.251653167,-0.047148972,-1.445260581,0.448206005,-0.936474024,-0.236692703,-0.70290118,-0.188896738,-0.508418563
0.102129113,-0.251653167,-0.047148972,-1.445260581,0.448206005,-0.936474024,-0.236692703,-0.70290118,-0.188896738,-0.508418563,0.102242969,-0.116074746,-0.086492224,-1.521452357,0.600219733,-0.936474024,-0.70339153,-0.837203574,0.072777512,-0.553062871
0.102242969,-0.116074746,-0.086492224,-1.521452357,0.600219733,-0.936474024,-0.70339153,-0.837203574,0.072777512,-0.553062871,0.102356826,-0.031338233,-0.155342914,-1.559548245,1.664315829,-0.936474024,-1.170090357,-0.971505968,0.334451763,-0.597707178
0.102356826,-0.031338233,-0.155342914,-1.559548245,1.664315829,-0.936474024,-1.170090357,-0.971505968,0.334451763,-0.597707178,0.102470682,0.078819234,-0.253701043,-1.597644133,2.424384469,-0.936474024,-1.170090357,-0.971505968,0.409215834,-0.597707178
0.102470682,0.078819234,-0.253701043,-1.597644133,2.424384469,-0.936474024,-1.170090357,-0.971505968,0.409215834,-0.597707178,0.102584538,0.172029399,-0.361894985,-1.635740021,1.360288373,-0.936474024,-1.170090357,-0.971505968,0.483979906,-0.597707178
0.102584538,0.172029399,-0.361894985,-1.635740021,1.360288373,-0.936474024,-1.170090357,-0.971505968,0.483979906,-0.597707178,0.102698395,0.239818609,-0.440581488,-1.635740021,1.208274645,-0.936474024,-1.170090357,-0.971505968,0.558743977,-0.597707178
0.102698395,0.239818609,-0.440581488,-1.635740021,1.208274645,-0.936474024,-1.170090357,-0.971505968,0.558743977,-0.597707178,0.102812251,0.299134169,-0.499596366,-1.673835909,0.372199141,-0.927094238,-1.040451794,-0.971505968,0.513885534,-0.597707178
0.102812251,0.299134169,-0.499596366,-1.673835909,0.372199141,-0.927094238,-1.040451794,-0.971505968,0.513885534,-0.597707178,0.102926107,0.30760782,-0.519267992,-1.635740021,1.360288373,-0.917714452,-0.910813231,-0.971505968,0.469027091,-0.597707178
0.102926107,0.30760782,-0.519267992,-1.635740021,1.360288373,-0.917714452,-0.910813231,-0.971505968,0.469027091,-0.597707178,0.103039964,0.299134169,-0.529103805,-1.635740021,0.904247189,-0.908334666,-0.781174668,-0.971505968,0.424168648,-0.597707178
0.103039964,0.299134169,-0.529103805,-1.635740021,0.904247189,-0.908334666,-0.781174668,-0.971505968,0.424168648,-0.597707178,0.10315382,0.205924004,-0.47992474,-1.597644133,0.296192277,-0.89895488,-0.651536105,-0.971505968,0.379310206,-0.597707178
0.10315382,0.205924004,-0.47992474,-1.597644133,0.296192277,-0.89895488,-0.651536105,-0.971505968,0.379310206,-0.597707178,0.103267676,0.002556372,-0.41107405,-1.483356469,-0.159848907,-0.608181517,-0.01198586,-0.70290118,0.012966255,-0.285197026
0.103267676,0.002556372,-0.41107405,-1.483356469,-0.159848907,-0.608181517,-0.01198586,-0.70290118,0.012966255,-0.285197026,0.103381533,-0.099127443,-0.332387547,-1.407164693,0.600219733,-0.317408154,0.627564384,-0.434296392,-0.353377695,0.027313127
0.103381533,-0.099127443,-0.332387547,-1.407164693,0.600219733,-0.317408154,0.627564384,-0.434296392,-0.353377695,0.027313127,0.103495389,-0.20928491,-0.273372669,-1.292877029,-0.007835179,-0.27988901,0.143580415,-0.434296392,-0.203849552,0.205890357
0.103495389,-0.20928491,-0.273372669,-1.292877029,-0.007835179,-0.27988901,0.143580415,-0.434296392,-0.203849552,0.205890357,0.103609245,-0.353336983,-0.234029418,-1.102397589,-0.691896955,-0.148572007,0.88684151,-0.165691603,-0.555240688,0.786266355
0.103609245,-0.353336983,-0.234029418,-1.102397589,-0.691896955,-0.148572007,0.88684151,-0.165691603,-0.555240688,0.786266355,0.103723101,-0.599072871,-0.204521979,-0.950014037,-0.387869499,-0.017255005,1.630102605,0.102913185,-0.906631824,1.366642353
0.103723101,-0.599072871,-0.204521979,-0.950014037,-0.387869499,-0.017255005,1.630102605,0.102913185,-0.906631824,1.366642353,0.103836958,-0.717703989,-0.184850353,-0.835726374,-0.843910683,0.048403497,1.57824718,-0.434296392,-0.914108231,1.277353738
0.103836958,-0.717703989,-0.184850353,-0.835726374,-0.843910683,0.048403497,1.57824718,-0.434296392,-0.914108231,1.277353738,0.103950814,-0.709230338,-0.155342914,-0.72143871,-0.919917547,0.114061998,1.526391754,-0.971505968,-0.921584638,1.188065123
0.103950814,-0.709230338,-0.155342914,-0.72143871,-0.919917547,0.114061998,1.526391754,-0.971505968,-0.921584638,1.188065123,0.10406467,-0.887177016,-0.155342914,-0.454767494,-1.071931275,0.151581142,1.457251187,-0.971505968,-0.921584638,1.009487893
